numero_station,date_heure,co,no,no2,pm2_5,pst,pm10,o3,so2,bc1_370nm,bc6_880nm,Benzene,Toluene,Ethylbenzene,M P-Xylene,O-Xylene
28,2020-03-19 12:00,234.4702,5.605021,10.52675,10.23501,74.2235,27.6385,28.4265,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-19 13:00,227.1763,3.976789,8.868451,9.106929,66.25017,23.15,31.47078,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-19 14:00,239.4244,2.748205,9.115468,11.04832,92.605,30.0035,32.29362,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-19 15:00,236.3692,2.095419,9.264594,11.53963,70.56866,27.24666,34.19304,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-19 16:00,263.5875,1.973747,9.022783,13.78895,71.0775,27.50366,36.13253,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-19 17:00,236.8537,1.780755,11.21973,13.77725,66.596,25.37983,34.74432,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-19 18:00,243.3581,1.716807,18.6848,14.41583,77.539,33.52833,26.75429,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-19 19:00,280.9699,2.312621,25.89686,16.47267,79.70917,36.05684,19.06861,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-19 20:00,293.3549,2.656161,28.26303,16.57904,55.11234,31.05883,15.89023,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-19 21:00,270.4506,1.012981,24.96907,14.21969,41.83283,24.94983,17.07137,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-19 22:00,265.6882,1.242423,22.49821,12.43022,30.104,18.38767,17.61157,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-19 23:00,197.3553,0.372088,7.34856,5.097111,5.156665,4.263666,29.35761,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-19 00:00,192.9472,0.19769,5.856964,2.990549,2.4655,2.062833,30.35772,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-20 01:00,189.8865,0.18108,5.637196,3.038332,1.924165,1.719333,29.4315,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-20 02:00,183.5235,0.150569,4.262447,2.67493,1.7905,1.475,29.89325,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-20 03:00,185.7417,0.173326,4.658897,3.007818,1.5865,1.444499,29.13585,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-20 04:00,183.6083,0.385632,5.723793,3.198318,1.452,1.432332,27.68688,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-20 05:00,203.8078,0.912595,7.61894,3.840373,1.970999,1.923333,25.38778,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-20 06:00,207.9816,3.26213,8.92834,4.446639,2.403832,2.397833,23.17778,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-20 07:00,212.4864,2.487457,8.465138,4.371873,2.628499,2.551166,22.6225,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-20 08:00,229.5585,3.458384,9.76758,4.166271,2.422832,2.349333,19.58912,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-20 09:00,266.1239,12.23608,15.06832,5.810832,3.154665,3.083666,13.72555,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-20 10:00,294.9985,14.73573,17.02424,6.365193,5.361498,5.100666,10.47682,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-20 11:00,305.2404,11.10202,14.06765,4.86504,6.398832,6.171165,12.20916,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-20 12:00,275.9845,8.492841,10.44599,3.487735,6.151666,6.05,14.35272,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-20 13:00,275.5567,6.324453,10.77497,5.641361,7.174166,7.103833,13.81968,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-20 14:00,286.1974,11.81857,10.7548,8.323916,5.157332,5.071498,15.76808,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-20 15:00,235.2849,9.12453,12.32945,5.403985,4.486498,3.779833,24.60974,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-20 16:00,211.7513,3.228177,6.747194,2.337543,34.66083,4.167333,29.57296,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-20 17:00,225.7236,2.715708,3.822329,2.404916,146.7645,11.75783,26.60819,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-20 18:00,228.0009,1.932101,3.071439,3.341819,125.0505,10.76933,25.67181,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-20 19:00,222.7814,1.648198,2.921593,3.499597,53.36533,4.007833,27.85032,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-20 20:00,201.454,1.511268,2.792629,3.489054,37.3405,4.124332,30.3499,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-20 21:00,193.8718,1.485612,2.449136,3.531332,31.19567,4.794166,31.92088,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-20 22:00,182.6124,1.329624,2.690591,5.481235,28.757,5.187333,31.35653,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-20 23:00,168.4901,0.992272,2.206281,5.829236,30.82567,6.132332,32.27828,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-20 00:00,177.4734,0.862782,2.232332,4.004065,19.85816,4.999166,33.67829,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-21 01:00,168.1011,0.437321,1.339861,3.498749,35.46233,5.438333,35.72406,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-21 02:00,167.44,0.60711,2.167917,3.192125,17.91317,4.498332,34.94257,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-21 03:00,162.0915,0.526148,1.435457,2.651526,25.68717,4.719333,34.44323,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-21 04:00,157.3873,0.619319,2.73995,1.965875,32.0855,5.414999,33.05377,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-21 05:00,163.1013,1.343966,4.732094,2.41125,60.737,9.350166,30.46824,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-21 06:00,156.4047,2.918569,6.481672,2.437638,110.7085,14.82267,28.13103,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-21 07:00,158.1463,3.609075,6.155751,2.384526,161.1397,23.55833,29.16685,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-21 08:00,156.3062,3.142983,4.520545,2.977782,250.7167,26.95283,31.31428,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-21 09:00,164.1329,3.856585,4.851159,3.386902,251.6368,34.10017,32.13872,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-21 10:00,175.0126,3.756536,4.357326,3.963736,305.9102,39.26367,32.98192,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-21 11:00,171.9953,3.796288,4.245253,4.459651,232.1652,32.69283,34.06621,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-21 12:00,161.3426,3.308821,3.354357,4.529832,169.882,24.46167,35.38833,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-21 13:00,166.0858,2.984375,3.341273,4.530527,198.595,25.0475,35.98966,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-21 14:00,159.1995,2.668694,2.943819,4.413722,190.7133,25.2805,36.84293,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-21 15:00,167.6349,3.004656,3.474805,4.576097,173.9547,24.9325,36.9041,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-21 16:00,166.8771,2.110858,3.343554,4.586093,97.25034,14.2625,37.72465,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-21 17:00,159.2975,1.420271,2.982568,4.922235,84.77717,13.40516,38.0951,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-21 18:00,165.6219,1.169003,3.045562,5.405623,82.053,16.16183,37.07789,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-21 19:00,170.4081,1.080162,3.283179,5.727748,56.365,9.434498,35.85198,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-21 20:00,176.8506,1.041466,4.045194,6.863861,77.019,13.61233,33.87693,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-21 21:00,181.1946,0.877646,4.4129,6.563486,42.449,9.315999,33.15497,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-21 22:00,176.9224,0.759366,3.960241,6.798721,20.81833,6.631999,33.91304,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-21 23:00,179.7022,0.922729,6.403758,6.43518,14.51917,6.491498,31.74774,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-21 00:00,145.892,0.959999,4.890308,4.922553,12.77633,3.433332,34.14322,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-22 01:00,155.3996,1.708338,7.582748,5.240777,4.538,3.154,31.65032,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-22 02:00,147.3785,1.591807,8.456982,4.832722,5.038665,3.057166,30.8365,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-22 03:00,140.8641,1.318441,9.590069,5.560401,4.240665,3.395998,29.51812,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-22 04:00,154.885,0.793271,13.92994,6.474625,10.87566,5.264165,24.2544,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-22 05:00,172.898,0.966027,15.85769,6.771347,30.93633,8.981165,21.62137,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-22 06:00,196.1952,1.343844,18.08019,8.944012,44.449,12.972,18.00833,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-22 07:00,189.4729,1.651448,10.42463,4.905582,42.08917,9.6715,27.32232,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-22 08:00,164.2063,2.065819,6.403205,2.905977,14.5105,4.388332,32.41858,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-22 09:00,155.7439,1.830556,4.29858,2.25986,19.31717,4.9765,35.54417,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-22 10:00,155.6653,1.808572,3.772762,2.234291,22.42117,5.738998,36.43486,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-22 11:00,161.1778,2.384044,4.5748,2.91,51.60666,11.10383,36.22387,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-22 12:00,166.7619,1.916352,3.830769,3.850444,39.90367,10.1275,37.28424,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-22 13:00,167.0468,1.912554,4.081759,5.027887,59.43517,10.19516,37.82631,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-22 14:00,162.6172,1.453513,3.39963,5.157958,18.6125,6.858832,39.03518,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-22 15:00,152.1707,1.180585,2.978929,5.462569,8.731332,4.559165,39.48253,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-22 16:00,144.0214,0.927592,2.307286,4.762386,8.397831,3.646666,39.6141,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-22 17:00,151.1629,0.614684,2.351452,5.837012,6.628665,3.4135,39.86774,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-22 18:00,154.8843,0.682049,4.164732,5.717762,9.901332,4.128499,37.94572,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-22 19:00,161.6182,0.489522,6.374434,5.985041,5.703166,3.582833,34.41604,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-22 20:00,169.8572,0.817037,8.066344,7.493207,6.051,4.360498,31.53555,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-22 21:00,169.9721,0.539215,6.567212,7.542333,12.401,5.545332,32.653,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-22 22:00,185.5063,0.864244,8.499247,7.544639,8.931165,5.282498,30.1083,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-22 23:00,193.1082,0.827153,11.63445,9.268069,12.94116,8.236498,24.9998,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-22 00:00,186.1965,1.652655,12.8072,9.530078,10.92583,6.641499,24.08796,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-23 01:00,186.4389,2.053796,12.92768,8.782165,6.947999,5.458665,24.13875,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-23 02:00,188.5118,2.07101,13.25525,7.844276,7.7465,5.010333,23.23126,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-23 03:00,196.4337,2.18326,15.95223,7.868222,7.067998,4.883333,19.82408,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-23 04:00,194.915,1.939942,17.02231,7.395137,8.378,5.149665,17.58489,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-23 05:00,182.9758,1.743142,11.48277,6.543055,18.1595,6.203833,24.27614,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-23 06:00,182.5131,1.49675,9.659462,7.078194,27.4975,8.328665,24.33553,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-23 07:00,247.3236,6.438763,20.96779,8.854234,53.72967,21.67183,13.61684,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-23 08:00,226.6196,4.565645,13.66057,8.017756,272.912,42.406,23.75379,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-23 09:00,205.6687,5.468862,10.09266,8.198637,467.4812,56.67783,28.93151,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-23 10:00,212.3067,5.895607,8.908143,7.869554,671.3825,72.897,32.22496,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-23 11:00,197.6735,5.86965,8.977022,7.002873,782.8679,79.59517,32.86053,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-23 12:00,195.3953,5.775373,9.187594,5.899638,824.4333,76.17351,33.18865,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-23 13:00,183.4915,3.080358,6.077939,5.816804,432.9532,32.8255,36.30692,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-23 14:00,206.7883,5.483737,8.424162,5.835054,996.1313,84.65717,34.957,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-23 15:00,218.8644,5.919692,10.01377,5.465026,31.93733,18.71533,32.37586,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-23 16:00,222.9504,10.98935,12.98148,7.791259,4.938498,4.751998,29.59783,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-23 17:00,204.4206,1.331514,7.706523,6.508596,2.884166,2.852499,33.93366,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-23 18:00,173.359,0.796638,6.853746,6.520915,3.203166,3.175832,33.61029,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-23 19:00,183.804,0.61625,8.10734,7.938151,4.254498,4.176665,31.45919,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-23 20:00,186.806,0.471058,7.938669,7.870652,5.157166,4.965665,31.19261,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-23 21:00,190.1068,0.547671,9.024641,8.190805,5.632332,5.4375,29.53049,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-23 22:00,179.8361,0.654581,8.102622,7.79043,4.842998,4.807665,29.51987,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-23 23:00,197.3326,0.235957,9.109589,7.711165,7.142833,6.565833,28.37397,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-23 00:00,185.6361,0.381825,8.796148,8.975822,7.226333,6.542166,28.18583,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-24 01:00,187.2408,0.556156,11.40834,10.31721,7.268665,6.663166,24.18189,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-24 02:00,224.2799,1.620108,16.56033,23.63379,16.34067,15.80367,17.14947,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-24 03:00,190.9658,2.076265,12.28778,23.49325,15.71817,15.4055,22.06331,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-24 04:00,184.8611,1.343389,7.634387,24.4228,16.71883,15.798,25.75803,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-24 05:00,208.9617,4.333771,15.86666,18.17053,14.94933,13.50016,19.9841,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-24 06:00,290.5601,16.04899,25.40398,17.04392,20.91217,17.0215,12.59879,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-24 07:00,356.9933,28.60708,29.77435,18.4926,21.118,18.41617,8.598814,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-24 08:00,384.4199,43.85894,33.06894,15.85236,20.99,18.78117,6.947143,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-24 09:00,368.6873,43.71289,32.25299,15.22407,22.179,20.3045,9.605189,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-24 10:00,330.2511,34.15058,26.77422,13.03883,21.342,18.51667,14.47978,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-24 11:00,267.0811,13.06309,14.27782,9.285929,64.13533,24.30667,24.11839,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-24 12:00,218.3295,4.072147,9.618678,8.19618,28.48933,13.35316,30.33718,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-24 13:00,299.0792,11.91752,16.39191,9.846179,150.6343,37.55483,27.23562,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-24 14:00,304.3322,12.92782,16.27871,8.876304,181.2177,44.87083,28.6833,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-24 15:00,292.2478,7.951728,12.47514,6.355096,147.1898,31.00933,34.54418,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-24 16:00,276.1211,7.573229,12.85894,7.00602,101.3217,23.89,33.67129,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-24 17:00,285.8108,6.781991,12.49272,10.4289,81.63983,23.60317,30.67512,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-24 18:00,299.2437,7.105741,17.74559,10.68461,115.4728,31.09066,25.15665,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-24 19:00,337.2043,9.125537,28.52708,13.60935,104.4193,35.65233,13.79066,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-24 20:00,379.7708,11.05653,32.26225,12.61978,148.156,42.27266,9.389871,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-24 21:00,292.1431,5.45199,25.13851,11.50857,89.65483,32.08017,14.97227,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-24 22:00,310.9188,3.998728,24.48303,11.60975,71.06166,26.16917,14.60349,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-24 23:00,304.2805,2.956254,23.81051,11.89029,24.17633,14.267,13.00642,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-24 00:00,241.5009,1.461768,19.84161,13.91207,11.25817,10.64717,15.00562,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-25 01:00,254.4814,1.187659,21.90072,15.13333,11.46183,11.1545,11.23925,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-25 02:00,228.2626,0.303395,14.42208,13.08168,10.76816,10.47383,18.99987,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-25 03:00,217.8226,0.686035,10.6551,11.42208,8.8385,8.679332,21.49502,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-25 04:00,221.5875,0.701605,14.77976,10.98669,8.481498,8.411166,18.16565,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-25 05:00,263.0183,7.106727,23.37398,10.93567,9.811332,9.406665,8.829467,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-25 06:00,266.8875,10.43842,22.70305,11.36028,11.283,10.31083,9.80067,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-25 07:00,212.0653,1.82053,9.979398,9.429623,8.216666,7.920332,24.38689,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-25 08:00,217.5846,3.663608,14.32965,8.975497,10.83766,9.165332,23.86835,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-25 09:00,211.6667,3.255315,11.5784,9.837875,19.33417,11.60616,26.3534,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-25 10:00,196.7217,2.494527,7.014669,8.785736,24.89266,12.69233,30.77948,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-25 11:00,190.4198,1.54013,3.77425,<Samp,32.63485,11.28648,36.70816,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-25 12:00,195.0785,1.464779,3.580307,Down,47.292,11.7505,38.07264,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-25 13:00,208.0861,2.216255,4.017365,Down,68.0135,13.083,39.20687,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-25 14:00,214.2049,1.827743,3.863615,Down,41.87533,11.00716,40.74121,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-25 15:00,194.2064,0.900234,2.839833,6.188889,22.64383,7.775498,41.82544,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-25 16:00,222.8342,1.414836,4.563893,6.321026,29.3505,10.18733,39.43826,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-25 17:00,211.8026,0.736222,4.487239,6.249639,28.94933,9.269331,39.87624,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-25 18:00,185.3671,0.25569,4.898015,6.394277,23.74,9.040332,38.86102,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-25 19:00,187.3779,0.198884,5.768425,6.165929,17.86733,7.650332,37.2178,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-25 20:00,191.9842,0.26399,6.606966,6.751347,18.07933,8.232333,35.17833,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-25 21:00,193.3353,0.378805,6.785717,7.784449,18.9195,9.276332,33.33101,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-25 22:00,219.8511,0.50822,9.409058,9.274971,18.56883,9.302331,29.43007,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-25 23:00,199.4004,0.181167,8.081719,9.242609,16.36466,8.916,29.90375,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-25 00:00,210.584,0.665654,7.457818,9.623311,13.346,8.314498,29.63288,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-26 01:00,199.4922,0.130624,6.539011,9.233625,12.39767,7.596166,30.48765,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-26 02:00,195.2446,0.200181,6.270826,8.847208,11.0975,7.136,30.21126,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-26 03:00,195.0675,0.226595,6.583981,8.865457,17.88167,6.940165,29.25444,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-26 04:00,201.4942,0.223737,9.030552,8.67368,11.74566,7.6595,27.38674,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-26 05:00,216.2491,0.673503,10.6974,9.48286,28.551,10.28683,25.43654,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-26 06:00,219.7589,1.549329,14.42061,9.530014,23.33617,11.21533,21.45301,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-26 07:00,231.6837,1.702916,13.64501,8.962151,38.633,12.7125,18.27994,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-26 08:00,232.3381,2.161395,11.97406,9.088969,34.26517,11.37817,23.88467,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-26 09:00,215.8007,1.908252,9.551482,8.949359,37.75383,11.609,27.05087,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-26 10:00,218.4133,1.882436,9.220465,8.859639,41.89849,13.6905,28.23744,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-26 11:00,229.9753,3.322426,9.151779,9.119847,60.81283,16.41767,28.9625,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-26 12:00,207.6871,2.836715,5.803229,8.274611,46.12383,12.81533,32.96994,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-26 13:00,202.095,1.943457,5.548511,6.727943,50.19833,12.682,36.39256,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-26 14:00,229.3128,1.943405,6.279242,6.518013,57.62134,14.14083,36.92446,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-26 15:00,229.351,2.38449,5.184874,6.026887,61.8595,12.56067,38.05749,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-26 16:00,210.2135,0.786148,5.146855,6.997478,39.117,10.76383,38.1501,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
28,2020-03-26 17:00,241.124,1.798624,8.346447,10.80171,22.55767,12.31733,34.46364,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M
